Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,multiple_deliveries,Festival,Time_taken,Travel_Distance,pickup_time,Vehicle_performance_Impact,rush_day
28,4.8,2,4,1,1,39.0,14.0,10.0,4,2
26,2.7,1,1,1,0,31.0,17.1,12.43433686564592,8,5
28,4.9,1,4,0,0,15.0,16.7,6.016614612409317,4,5
25,4.1,5,4,1,0,34.0,6.6,15.0,4,5
50,1.9,4,1,1,0,35.0,15.2,14.038767428955072,8,2
34,4.7,1,2,1,0,27.0,6.0,15.0,4,5
23,4.1,4,4,1,0,34.0,22.8,15.0,6,5
31,4.6,6,1,0,0,23.0,2.2,5.0,9,5
28,4.5,5,1,1,0,13.0,6.0,5.0,6,3
30,4.8,3,1,1,0,26.0,13.7,5.0,4,0
39,4.9,6,4,1,0,49.0,9.0,19.6542744005371,4,6
20,4.1,6,4,1,0,32.0,5.7,12.835444506473207,4,2
22,5.0,6,3,2,0,38.0,2.8,15.0,4,3
33,4.7,2,1,1,0,27.0,27.4,10.0,6,4
29,4.9,1,1,1,0,21.0,6.0,5.0,12,5
22,4.8,1,1,1,0,19.0,13.8,5.0,9,0
38,4.6,1,4,1,0,28.0,17.1,10.0,4,1
39,4.9,1,1,1,0,19.0,12.1,15.0,12,3
29,4.5,2,1,1,0,20.0,5.8,5.0,4,2
26,4.5,6,4,0,0,12.0,14.8,4.813291689927453,9,2
37,4.4,3,2,0,0,32.0,30.8,10.0,6,7
25,4.9,4,1,0,0,15.0,7.3,10.0,9,6
32,4.8,1,4,0,0,28.0,12.849,11.231013943164058,9,3
39,4.7,5,1,1,0,21.0,18.4,10.0,6,6
32,4.1,6,4,1,0,40.0,19.0,5.0,6,6
36,4.5,5,1,0,0,21.0,8.3,8.423260457373043,6,5
31,4.9,2,2,1,0,34.0,16.3,13.637659788127785,12,1
28,4.6,2,4,0,0,39.0,15.5,5.0,6,6
31,4.9,4,1,0,0,23.0,4.5,15.0,4,3
30,4.5,2,1,0,0,18.0,16.1,10.0,9,6
29,4.6,4,2,0,0,41.0,28.2,15.0,4,5
26,4.6,2,2,0,0,19.0,8.2,15.0,12,0
32,4.2,5,2,1,0,32.0,10.5,12.835444506473207,4,7
21,4.5,3,4,1,0,26.0,27.4,10.0,12,7
26,5.0,3,4,1,0,22.0,7.0,15.0,4,6
38,4.3,6,4,1,0,33.0,7.2,15.0,8,6
32,3.8,5,4,0,0,40.0,16.1,15.0,8,3
28,4.6,2,1,1,0,22.0,27.7,15.0,4,4
33,4.8,3,1,1,0,27.0,13.6,5.0,8,2
35,4.8,4,4,1,0,38.0,7.949,10.0,9,3
29,4.8,5,1,1,0,19.0,2.3,15.0,12,6
34,4.8,4,1,1,0,25.0,2.3,5.0,4,0
33,5.0,6,1,1,0,25.0,20.5,5.0,8,0
30,4.4,3,4,1,0,42.0,17.9,10.0,12,4
25,4.6,3,2,1,0,20.0,21.3,5.0,12,5
27,4.9,5,1,1,0,17.0,4.9,15.0,8,1
20,4.9,1,1,1,0,19.0,10.5,10.0,9,1
38,4.8,1,3,1,0,23.0,5.2,5.0,9,4
31,4.7,5,1,1,0,22.0,4.3,5.0,6,1
32,5.0,2,4,3,0,48.0,23.6,19.253166759709814,4,5
28,4.9,1,4,1,0,16.0,6.9,5.0,8,6
26,4.6,2,1,1,0,19.0,2.0,10.0,6,2
25,4.3,1,4,1,0,33.0,27.6,5.0,4,6
38,4.9,2,4,1,0,38.0,21.9,15.0,8,1
24,4.8,6,1,0,0,10.0,5.8,4.011076408272878,8,2
22,4.8,5,4,1,0,28.0,11.3,10.0,6,1
20,5.0,3,2,1,0,29.0,16.8,5.0,8,6
22,4.6,1,2,1,0,12.0,14.1,4.813291689927453,6,2
37,4.9,5,4,1,0,28.0,12.2,5.0,9,5
33,4.8,3,2,1,0,25.0,28.3,10.027691020682196,8,4
24,4.5,1,2,1,0,14.0,13.7,5.0,8,4
35,5.0,5,2,0,0,45.0,23.3,10.0,4,1
30,4.9,5,2,1,0,24.0,22.6,20.0,6,7
25,4.8,2,3,1,0,23.0,10.1,15.0,6,7
31,4.8,1,2,1,0,21.0,27.5,5.0,8,6
23,4.9,2,1,1,0,24.0,20.2,10.0,4,2
35,5.0,5,1,1,0,28.0,24.4,5.0,9,6
29,4.9,5,1,1,0,18.0,28.6,5.0,6,2
35,4.8,4,4,1,0,40.0,16.6,10.0,4,3
24,4.8,1,1,0,0,16.0,14.7,5.0,6,4
39,4.4,3,4,1,0,40.0,7.4,15.0,4,5
30,5.0,2,4,1,0,31.0,11.7,10.0,4,1
26,4.8,4,1,1,0,38.0,16.0,15.0,4,4
22,4.7,5,2,1,0,11.0,6.7,5.0,4,4
26,4.8,6,4,1,0,18.0,23.9,15.0,6,3
32,4.6,3,4,1,0,41.0,16.8,15.0,4,5
31,4.0,2,3,0,0,32.0,8.6,10.0,4,2
30,4.8,2,4,0,0,30.0,6.5,12.033229224818632,4,4
31,4.8,2,1,0,0,18.0,8.9,15.0,12,5
31,4.1,4,4,1,0,39.0,19.2,10.0,9,7
34,4.6,4,1,0,0,19.0,3.2,5.0,6,1
29,4.9,4,4,1,0,35.0,16.6,15.0,8,3
27,4.4,1,4,1,0,46.0,14.0,5.0,4,2
35,4.7,2,4,1,0,47.0,15.1,15.0,6,4
28,4.9,4,1,0,0,23.0,24.9,10.0,4,4
27,4.9,1,4,1,0,15.0,19.8,5.0,8,4
33,4.2,2,4,1,0,45.0,18.7,10.0,9,7
27,4.9,1,1,1,0,17.0,2.1,5.0,6,3
20,5.0,5,2,1,0,21.0,9.2,5.0,9,3
32,4.7,2,1,1,0,19.0,16.9,7.621045175718468,6,3
39,4.5,5,4,1,0,25.0,15.3,15.0,9,5
37,4.6,4,1,1,0,27.0,15.3,10.82990630233677,8,2
36,4.7,2,1,1,0,40.0,18.4,16.04430563309151,4,4
32,4.5,6,4,1,0,25.0,10.6,5.0,6,6
25,4.8,3,1,1,0,19.0,2.6,15.0,9,3
37,4.5,1,2,1,0,17.0,15.6,15.0,6,6
26,4.7,2,1,1,0,19.0,12.7,15.0,9,6
25,4.7,4,2,1,0,27.0,14.0,10.82990630233677,8,0
24,4.6,1,1,1,0,16.0,4.0,10.0,4,1
20,4.7,6,2,0,0,20.0,12.7,5.0,6,1
32,4.8,1,1,1,0,26.0,5.5,15.0,4,1
26,4.9,2,2,0,0,16.0,8.2,6.4177222532366045,8,1
38,4.9,4,4,1,0,31.0,11.4,15.0,4,3
24,4.9,5,4,1,0,22.0,17.2,8.824368098200331,6,4
27,4.8,1,2,0,0,16.0,23.0,15.0,8,6
26,4.8,4,4,1,0,35.0,28.8,5.0,9,1
36,4.8,6,1,1,0,16.0,21.2,6.4177222532366045,9,7
24,4.7,6,3,1,0,10.0,9.9,5.0,6,2
26,4.6,2,4,1,0,43.0,14.9,10.0,8,2
28,4.6,4,1,0,0,16.0,4.5,6.4177222532366045,12,5
31,4.5,1,2,0,0,18.0,9.6,5.0,6,1
38,3.9,5,4,2,0,34.0,17.4,10.0,8,3
36,4.7,5,4,1,0,28.0,17.95,15.0,8,5
27,4.6,6,4,1,0,15.0,18.5,6.016614612409317,6,0
31,4.3,2,1,0,0,31.0,16.8,12.43433686564592,6,2
32,4.3,4,1,1,0,36.0,13.7,5.0,8,6
31,4.1,2,4,1,0,46.0,25.1,18.45095147805524,6,2
21,4.3,6,1,1,0,29.0,4.4,11.632121583991346,4,2
36,4.9,5,1,1,0,26.0,2.4,15.0,6,5
32,4.8,2,4,1,0,25.0,7.2,10.027691020682196,4,6
30,4.9,2,1,1,0,17.0,3.4,10.0,12,5
20,4.8,2,1,1,0,14.0,10.6,5.615506971582029,6,2
35,4.8,2,4,1,0,28.0,12.9,15.0,4,1
39,4.1,3,3,2,0,34.0,9.8,5.0,9,2
24,4.9,2,1,1,0,20.0,15.0,8.022152816545756,4,2
36,4.9,2,4,0,0,54.0,17.9,21.65981260467354,4,6
38,4.8,1,1,0,0,13.0,7.9,5.214399330754741,8,3
24,4.8,6,1,1,0,18.0,26.9,10.0,6,4
31,4.7,6,1,0,0,28.0,17.3,10.0,4,4
22,4.8,5,2,1,0,23.0,19.4,10.0,4,3
34,4.7,1,1,1,0,26.0,21.8,10.428798661509482,9,6
21,4.7,2,1,1,0,16.0,3.1,15.0,8,6
20,4.9,4,1,0,0,18.0,4.8,15.0,12,0
37,4.3,2,1,1,0,39.0,21.6,5.0,6,0
24,4.7,1,1,1,0,17.0,4.3,5.0,4,1
25,4.5,3,1,1,0,17.0,14.2,6.818829894063892,9,6
38,4.5,4,1,1,0,20.0,3.7,15.0,4,1
32,4.8,2,1,0,0,39.0,26.4,15.643197992264223,4,6
28,4.9,1,3,0,0,11.0,2.9,10.0,8,3
20,4.3,5,1,0,0,27.0,8.2,10.82990630233677,4,6
34,4.7,6,1,1,0,21.0,6.7,5.0,8,5
39,4.8,1,1,0,0,16.0,2.3,10.0,8,0
23,4.7,4,4,1,0,23.0,3.55,10.0,6,2
28,4.6,6,1,1,0,16.0,4.8,10.0,12,0
29,4.7,5,1,0,0,12.0,1.7,4.813291689927453,8,6
24,4.9,4,4,0,0,31.0,9.5,10.0,6,1
22,4.9,6,1,1,0,16.0,6.2,5.0,6,3
38,4.9,3,1,1,0,23.0,21.0,9.22547573902762,6,4
29,4.8,4,2,2,0,39.0,14.3,15.643197992264223,6,0
35,4.9,1,1,0,0,10.0,1.6,4.011076408272878,6,5
28,4.5,1,3,0,1,48.0,6.4,15.0,4,2
39,4.7,4,4,2,1,46.0,21.0,15.0,12,7
31,4.6,5,2,0,0,43.0,17.9,5.0,4,2
34,4.9,3,4,1,0,47.0,12.8,10.0,4,7
26,4.5,4,4,1,0,36.0,11.85,5.0,4,3
28,5.0,5,4,0,0,28.0,10.9,11.231013943164058,6,2
33,3.5,5,4,2,0,35.0,17.5,15.0,8,6
21,4.9,2,1,0,0,11.0,13.3,5.0,12,1
36,4.8,4,3,1,0,37.0,2.8,14.840982710609648,12,2
24,5.0,4,4,2,1,49.0,24.0,15.0,4,4
24,4.8,6,3,1,0,15.0,11.1,6.016614612409317,8,4
37,4.7,2,3,1,0,29.0,3.4,5.0,6,6
33,4.4,5,4,1,0,38.0,6.75,15.0,9,7
25,4.6,2,2,1,0,17.0,10.1,10.0,6,4
33,4.5,4,4,2,0,42.0,28.2,10.0,4,1
22,4.9,1,4,0,0,15.0,19.6,10.0,8,6
36,4.8,3,1,1,0,25.0,24.7,5.0,8,0
26,4.5,5,4,1,0,28.0,20.1,5.0,4,1
35,4.7,4,1,0,0,27.0,43.2,15.0,8,4
38,3.7,1,4,1,0,34.0,21.5,15.0,6,3
35,4.2,6,4,1,0,33.0,8.0,13.236552147300497,6,3
21,4.3,3,4,2,0,34.0,27.3,15.0,4,2
33,5.0,6,4,0,0,28.0,14.6,5.0,6,0
29,4.8,1,2,0,0,30.0,26.0,12.033229224818632,4,2
25,4.6,1,4,1,0,25.0,14.7,5.0,4,5
26,4.2,4,3,0,0,33.0,8.2,10.0,12,1
23,5.0,6,1,1,0,17.0,4.8,5.0,8,6
23,4.9,1,1,0,0,15.0,2.5,5.0,4,2
31,4.8,6,4,1,0,26.0,17.9,5.0,12,3
26,4.8,5,2,1,0,30.0,16.0,15.0,4,6
20,4.8,5,4,1,0,21.0,12.6,10.0,6,3
33,4.9,6,1,0,0,25.0,25.1,10.0,12,0
35,5.0,2,4,0,0,37.0,13.9,10.0,8,6
24,4.6,5,3,1,0,19.0,8.3,15.0,4,6
34,4.8,5,1,1,0,21.0,32.2,5.0,4,3
38,4.2,4,1,1,0,36.0,18.2,5.0,4,5
31,4.1,3,1,1,0,31.0,2.5,5.0,4,0
20,4.9,3,1,0,0,10.0,4.9,4.011076408272878,6,1
22,4.6,3,2,1,0,25.0,22.8,15.0,4,6
33,4.0,5,4,0,0,31.0,12.0,15.0,8,7
20,4.9,2,4,1,0,29.0,13.4,5.0,8,2
38,4.6,3,2,0,0,26.0,9.6,5.0,6,6
33,4.8,2,3,0,0,25.0,7.7,5.0,4,6
21,4.9,2,4,0,0,36.0,14.9,5.0,4,7
27,4.7,3,4,1,0,36.0,7.2,10.0,4,3
24,4.9,5,2,1,0,22.0,17.6,10.0,4,1
38,4.5,6,1,0,0,25.0,5.5,15.0,6,6
38,4.5,2,1,1,0,15.0,5.4,5.0,6,1
31,4.7,1,1,0,0,10.0,9.9,5.0,9,0
34,5.0,5,1,1,0,29.0,17.0,10.0,8,1
21,5.0,2,2,0,0,22.0,9.6,15.0,4,0
24,4.7,1,3,1,0,14.0,8.0,10.0,6,6
27,4.7,2,2,0,0,22.0,9.2,10.0,4,0
35,4.2,2,2,2,1,41.0,20.6,10.0,12,2
26,4.9,5,4,1,0,28.0,11.8,5.0,12,1
38,4.5,6,1,1,0,21.0,25.1,15.0,4,6
20,4.6,2,2,1,0,19.0,6.5,15.0,6,1
35,4.8,5,1,1,0,23.0,11.0,5.0,8,5
39,5.0,4,4,1,0,26.0,13.6,10.0,6,5
38,5.0,2,3,1,0,36.0,8.7,15.0,6,4
39,4.8,6,1,1,0,23.0,7.3,9.22547573902762,8,5
38,4.0,5,1,0,0,25.0,5.6,5.0,4,2
21,2.7,1,1,1,0,41.0,24.7,5.0,8,2
20,4.6,1,2,1,0,10.0,9.0,4.011076408272878,8,3
22,4.2,3,1,1,0,17.0,2.8,10.0,4,4
25,4.5,6,1,1,0,28.0,4.7,5.0,4,1
27,4.9,3,4,1,0,26.0,18.3,15.0,8,1
30,4.7,1,4,0,0,19.0,21.8,15.0,8,7
28,4.8,6,4,0,0,21.0,22.7,8.423260457373043,6,6
26,4.8,6,1,0,0,18.0,1.7,5.0,6,2
39,4.6,5,1,1,0,29.0,29.4,11.632121583991346,6,0
27,4.9,1,4,0,0,16.0,19.3,6.4177222532366045,4,6
22,4.8,4,1,1,0,24.0,18.7,10.0,4,5
20,4.6,4,4,2,0,40.0,18.1,16.04430563309151,4,3
22,4.5,5,4,1,0,16.0,7.0,15.0,9,5
32,3.9,5,4,1,0,38.0,28.5,15.242090351436936,6,2
27,4.5,5,1,0,0,17.0,8.1,6.818829894063892,8,2
28,4.1,2,4,0,0,42.0,25.8,5.0,9,2
21,4.9,1,1,0,0,13.0,4.1,5.214399330754741,4,2
33,4.6,6,1,1,0,29.0,2.5,15.0,8,4
27,4.8,4,4,1,0,25.0,6.9,15.0,4,7
36,4.9,1,1,1,0,23.0,15.1,10.0,6,6
20,5.0,6,2,1,0,18.0,10.2,5.0,4,1
33,4.6,1,2,1,0,23.0,11.8,5.0,6,6
24,4.9,3,2,1,0,23.0,10.8,5.0,9,6
22,4.8,2,1,1,0,24.0,15.6,9.626583379854909,4,3
29,5.0,4,4,1,0,38.0,24.8,5.0,4,2
21,4.8,3,4,1,0,17.0,16.0,5.0,9,3
37,4.6,4,3,1,0,30.0,8.5,15.0,4,0
38,4.6,1,1,1,0,29.0,3.0,15.0,4,4
22,4.3,5,2,1,0,35.0,22.3,10.0,4,2
30,4.9,1,1,0,0,16.0,4.1,5.0,6,1
31,4.9,3,3,1,0,28.0,12.3,11.231013943164058,8,4
33,4.7,6,3,1,0,30.0,2.4,10.0,12,4
37,4.9,6,2,1,0,28.0,27.6,15.0,9,6
28,5.0,4,2,1,0,17.0,12.0,6.818829894063892,9,6
35,4.3,5,4,1,0,34.0,6.6,15.0,6,4
24,4.6,4,3,0,0,23.0,6.7,15.0,4,2
25,4.7,3,4,1,0,24.0,6.7,10.0,9,3
31,4.6,2,4,1,0,45.0,18.1,18.04984383722795,4,4
27,4.0,2,2,1,0,33.0,25.6,15.0,9,2
24,4.9,4,2,1,0,30.0,13.5,10.0,6,6
28,4.8,1,2,0,0,25.0,15.1,20.0,4,5
27,5.0,2,2,1,0,17.0,13.6,15.0,9,1
25,4.7,3,4,1,0,32.0,13.3,10.0,4,5
35,4.8,4,1,0,0,17.0,5.5,5.0,9,0
38,4.7,1,2,0,0,21.0,5.6,10.0,4,1
28,5.0,5,2,1,0,24.0,25.4,15.0,6,3
23,4.9,4,4,1,0,24.0,12.1,9.626583379854909,4,7
28,4.6,6,2,1,0,37.0,27.3,5.0,4,6
29,5.0,2,4,1,0,43.0,22.8,10.0,6,4
36,3.8,5,4,0,0,34.0,19.5,13.637659788127785,6,6
27,4.9,5,1,0,0,16.0,25.3,6.4177222532366045,9,6
32,4.8,5,4,1,0,25.0,26.9,10.0,9,2
29,2.6,1,1,1,0,34.0,17.8,15.0,6,1
35,4.0,3,4,1,0,33.0,7.1,10.0,4,1
35,4.6,1,1,0,0,22.0,43.1,5.0,9,5
27,4.6,4,2,1,0,26.0,7.3,5.0,4,0
29,4.9,1,1,1,0,17.0,4.5,5.0,12,3
22,4.6,4,2,1,0,22.0,8.1,8.824368098200331,4,2
35,3.4,1,1,1,0,33.0,16.6,5.0,4,2
37,4.7,2,4,1,0,29.0,12.1,5.0,4,5
23,5.0,1,1,1,0,15.0,5.2,6.016614612409317,8,3
33,4.9,6,2,0,0,27.0,6.6,10.0,4,4
29,5.0,6,4,0,0,27.0,12.5,15.0,9,4
29,4.9,6,2,0,0,29.0,11.4,15.0,8,5
25,4.7,6,4,1,0,23.0,24.4,9.22547573902762,9,3
27,4.9,2,2,1,0,43.0,21.3,15.0,4,3
36,4.2,4,4,2,0,42.0,19.1,15.0,6,5
36,4.9,5,2,0,0,20.0,14.8,5.0,6,2
21,5.0,4,4,1,0,48.0,27.2,19.253166759709814,4,7
28,5.0,5,4,1,0,33.0,20.1,13.236552147300497,4,3
25,4.9,6,3,1,0,20.0,2.6,10.0,6,1
28,4.9,1,4,0,0,19.0,8.25,5.0,9,3
30,4.0,4,2,1,0,33.0,13.9,15.0,4,4
21,4.8,5,2,1,0,27.0,15.5,10.82990630233677,9,0
31,5.0,2,1,1,0,25.0,18.2,5.0,8,5
24,4.6,4,1,0,0,12.0,7.5,4.813291689927453,6,3
22,4.6,3,2,1,0,26.0,8.1,5.0,6,2
21,4.2,5,1,1,0,29.0,16.1,11.632121583991346,4,6
35,4.6,6,2,1,0,30.0,14.3,15.0,6,3
26,4.5,6,4,0,0,30.0,25.5,5.0,4,3
22,4.9,3,1,1,0,14.0,27.4,5.0,8,2
26,4.8,2,2,1,0,30.0,22.8,12.033229224818632,4,6
20,4.9,2,3,0,0,28.0,8.6,15.0,9,6
27,4.9,4,3,1,0,23.0,10.8,5.0,6,1
20,4.6,1,4,0,0,16.0,17.5,15.0,12,3
37,4.4,5,4,1,0,42.0,18.4,15.0,4,7
29,5.0,3,3,1,0,22.0,7.1,8.824368098200331,4,2
21,4.6,4,4,1,0,28.0,14.1,10.0,6,1
20,5.0,5,3,0,0,12.0,3.5,4.813291689927453,6,6
39,4.2,5,4,1,0,39.0,16.0,15.0,4,1
32,4.4,5,1,1,0,15.0,16.9,6.016614612409317,6,2
26,4.7,2,4,0,0,25.0,13.6,10.0,6,2
25,4.7,5,3,0,0,18.0,3.8,10.0,6,6
28,4.7,6,4,1,0,22.0,19.4,8.824368098200331,12,3
35,3.3,1,1,1,0,33.0,18.8,13.236552147300497,4,4
31,4.7,2,4,1,0,42.0,20.9,10.0,6,5
34,4.9,3,3,1,0,28.0,9.6,10.0,12,7
24,4.9,2,4,1,0,26.0,9.8,15.0,6,2
36,4.0,5,1,0,0,31.0,4.5,10.0,4,1
35,4.9,5,1,1,0,28.0,24.7,10.0,4,1
24,4.9,1,2,1,0,21.0,16.5,10.0,4,1
23,4.2,3,4,1,0,33.0,17.1,10.0,4,6
34,4.3,4,4,1,0,34.0,13.5,13.637659788127785,8,5
35,3.5,3,4,2,0,38.0,14.8,5.0,9,3
24,4.7,2,4,0,0,43.0,15.1,15.0,4,4
25,4.9,4,2,0,0,11.0,9.5,10.0,6,2
37,4.7,3,2,0,0,30.0,21.2,5.0,9,5
30,4.7,1,1,0,0,23.0,15.9,10.0,8,4
26,5.0,1,1,1,0,18.0,9.8,5.0,6,1
31,4.8,1,1,0,0,13.0,2.9,10.0,8,6
24,4.6,6,1,1,0,15.0,24.5,6.016614612409317,6,2
32,4.9,1,3,1,0,22.0,3.3,5.0,8,5
22,4.9,4,4,1,0,32.0,9.8,10.0,6,5
22,4.8,6,2,1,0,26.0,15.1,5.0,8,5
38,4.3,5,1,1,0,25.0,4.4,5.0,4,3
37,4.1,6,1,1,0,31.0,1.9,10.0,4,5
22,4.6,4,1,1,0,21.0,2.25,15.0,4,4
27,4.0,6,1,0,0,18.0,2.6,5.0,4,5
37,4.8,3,3,1,0,42.0,5.9,10.0,4,2
34,4.0,5,3,0,0,32.0,8.1,5.0,9,5
23,4.0,3,4,1,0,36.0,12.8,15.0,4,1
28,4.6,6,4,1,0,29.0,20.8,5.0,6,2
39,4.5,6,1,1,0,27.0,27.3,5.0,4,6
36,4.1,4,2,2,0,41.0,21.0,10.0,6,5
26,5.0,6,2,1,0,28.0,13.4,10.0,9,0
32,4.6,4,2,0,0,42.0,16.5,10.0,4,4
37,5.0,2,3,1,0,29.0,8.0,5.0,6,7
21,4.7,4,4,1,0,30.0,21.9,5.0,6,2
36,4.6,2,2,1,0,28.0,13.4,10.0,4,5
23,4.7,1,3,1,0,16.0,2.6,6.4177222532366045,8,1
37,4.8,1,3,1,0,22.0,7.7,5.0,6,0
31,4.8,1,2,1,0,19.0,7.1,5.0,9,7
33,4.8,1,2,1,0,15.0,10.5,6.016614612409317,6,4
21,4.9,2,3,0,0,28.0,7.8,10.0,4,2
22,4.3,4,4,0,0,37.0,18.3,10.0,12,7
39,4.8,2,4,0,0,25.0,11.1,5.0,4,1
29,4.8,1,2,1,0,19.0,26.7,15.0,9,3
21,4.9,5,4,0,0,15.0,15.0,5.0,4,0
23,4.8,3,4,1,0,15.0,11.8,6.016614612409317,8,5
30,4.6,3,4,1,0,30.0,13.7,12.033229224818632,9,1
32,4.9,4,2,1,0,19.0,6.2,10.0,12,5
27,4.7,1,1,1,0,27.0,21.0,10.82990630233677,4,4
22,4.5,4,1,0,0,16.0,14.6,6.4177222532366045,4,2
39,4.6,1,2,1,0,21.0,6.7,15.0,8,5
31,4.7,4,4,0,0,31.0,9.2,10.0,8,1
29,5.0,1,1,0,0,15.0,4.2,6.016614612409317,12,0
26,4.7,6,4,1,0,25.0,15.7,5.0,4,2
38,4.8,5,1,1,0,23.0,2.3,10.0,6,1
29,4.6,1,4,1,0,16.0,13.5,5.0,9,1
27,4.8,5,2,1,0,27.0,6.3,15.0,4,5
36,4.6,6,4,1,0,38.0,13.5,15.0,4,2
29,4.8,1,2,0,0,13.0,24.5,5.214399330754741,6,1
36,4.9,3,1,0,0,29.0,6.4,5.0,6,0
21,4.1,3,4,0,0,37.0,25.7,15.0,4,7
26,4.7,2,4,1,0,28.0,10.7,5.0,6,2
33,4.6,1,1,1,0,29.0,15.3,15.0,8,2
32,5.0,2,4,1,0,33.0,6.1,15.0,6,6
33,4.8,5,1,1,0,25.0,6.9,10.027691020682196,12,7
39,4.5,3,1,0,0,15.0,20.1,6.016614612409317,9,1
37,4.1,6,4,0,0,33.0,11.1,5.0,4,2
30,4.4,3,4,1,0,35.0,29.2,5.0,4,4
25,5.0,6,3,1,0,29.0,4.5,5.0,12,7
26,4.5,4,2,1,0,28.0,23.5,15.0,9,1
32,4.6,1,4,1,0,17.0,28.2,10.0,6,2
25,4.7,5,2,1,0,29.0,23.5,11.632121583991346,6,7
30,4.7,1,1,1,0,17.0,2.1,6.818829894063892,9,0
22,4.7,5,2,1,0,21.0,6.7,15.0,9,2
33,4.8,6,4,1,0,30.0,12.7,12.033229224818632,8,4
34,4.7,4,1,1,0,27.0,12.1,10.0,4,6
35,4.6,4,4,1,0,25.0,12.6,10.0,8,6
38,4.7,5,1,0,0,20.0,17.8,15.0,9,5
35,4.7,5,1,0,0,29.0,11.3,11.632121583991346,8,4
21,4.7,3,4,1,0,25.0,16.1,10.0,4,3
20,4.7,6,4,0,0,10.0,11.2,4.011076408272878,9,4
24,5.0,3,4,1,0,28.0,11.5,5.0,4,6
24,4.8,3,1,0,0,22.0,21.6,5.0,4,2
27,4.7,1,4,0,0,10.0,11.1,4.011076408272878,6,4
24,5.0,6,4,0,0,11.0,18.1,4.412184049100166,6,4
24,4.7,1,2,1,0,16.0,17.8,15.0,8,3
23,4.6,3,2,1,0,28.0,9.2,15.0,9,2
24,5.0,6,4,0,0,19.0,17.5,15.0,9,7
38,4.8,1,1,1,0,23.0,9.6,15.0,4,0
33,4.9,1,3,0,0,18.0,1.7,5.0,12,2
35,4.1,4,1,1,0,39.0,34.7,15.0,4,6
29,4.1,3,1,1,0,21.0,3.7,10.0,4,6
32,4.4,5,4,2,0,38.0,15.1,10.0,8,1
25,4.5,5,1,0,0,13.0,2.9,5.214399330754741,6,3
27,4.9,6,1,1,0,22.0,24.5,5.0,4,0
28,5.0,4,2,1,0,27.0,11.7,10.82990630233677,4,0
24,4.9,4,2,1,0,35.0,24.7,15.0,9,3
20,4.7,4,4,0,0,26.0,12.0,10.0,12,0
30,4.9,6,1,1,0,21.0,18.9,15.0,8,5
27,4.6,3,1,0,0,21.0,16.4,5.0,4,6
22,4.7,5,2,0,0,23.0,17.0,10.0,4,5
36,4.0,2,2,1,0,37.0,30.3,5.0,8,6
27,5.0,4,2,2,0,34.0,21.3,10.0,4,1
38,4.4,6,4,1,0,36.0,13.5,5.0,9,1
26,4.8,4,1,0,0,27.0,21.3,10.82990630233677,9,4
21,4.7,4,2,1,0,26.0,8.1,10.0,4,5
31,4.8,4,1,2,0,36.0,23.5,15.0,4,2
20,4.6,4,4,1,0,35.0,22.2,5.0,4,1
20,4.8,6,3,0,0,16.0,5.7,15.0,4,1
22,4.6,4,1,0,0,24.0,30.6,5.0,4,5
31,4.8,6,1,1,0,23.0,23.6,5.0,6,6
27,4.8,2,1,1,0,17.0,6.3,5.0,4,2
22,4.7,2,4,0,1,49.0,21.6,10.0,4,3
34,4.8,4,2,1,0,34.0,11.85,10.0,6,4
28,4.6,6,1,1,0,14.0,2.1,5.615506971582029,8,6
34,4.6,3,1,1,0,21.0,13.1,10.0,9,0
21,4.9,1,2,0,0,15.0,27.3,6.016614612409317,6,5
24,4.9,1,3,1,0,19.0,7.2,7.621045175718468,6,6
29,4.7,1,4,1,0,10.0,17.9,5.0,8,1
36,4.8,5,3,1,0,32.0,8.2,10.0,4,4
35,4.7,6,2,1,0,30.0,24.0,15.0,12,3
33,5.0,2,2,0,0,17.0,14.6,6.818829894063892,6,2
21,4.4,6,1,1,0,24.0,2.3,5.0,4,5
36,4.9,2,1,0,0,36.0,15.0,15.0,4,6
23,4.7,4,1,1,0,11.0,2.6,4.412184049100166,12,1
38,4.5,1,4,1,0,24.0,21.2,10.0,6,7
30,4.9,4,4,0,0,30.0,14.4,5.0,9,4
36,5.0,3,3,1,0,31.0,4.9,12.43433686564592,6,6
24,4.9,4,3,1,0,21.0,2.3,10.0,8,1
22,5.0,4,4,1,0,44.0,17.6,10.0,12,5
34,5.0,1,1,1,0,26.0,4.2,5.0,4,4
25,4.7,1,1,1,0,12.0,9.6,4.813291689927453,4,3
34,4.9,6,1,1,0,29.0,13.1,5.0,8,4
29,4.5,4,1,1,0,15.0,2.1,10.0,6,0
37,4.8,3,4,1,0,30.0,18.7,12.033229224818632,9,2
34,3.9,6,4,2,0,36.0,19.1,14.43987506978236,6,7
21,4.8,3,4,1,0,29.0,34.0,5.0,6,7
34,4.4,2,1,1,1,44.0,20.5,15.0,4,5
35,4.7,6,3,1,0,31.0,3.2,12.43433686564592,9,1
36,4.3,5,2,0,0,31.0,7.5,5.0,9,1
22,4.8,1,4,0,0,13.0,13.9,5.214399330754741,6,2
28,4.7,2,4,1,1,49.0,20.8,10.0,4,3
28,4.9,5,2,1,0,21.0,12.8,15.0,4,6
